gX,gZ,gY,aX,aZ,aY,p1,p2,p3
261.45,-103.80,-141.04,1.42,0.54,0.38,1007,1786,1749
257.08,-117.62,-140.20,1.38,0.48,0.37,1003,1787,1749
251.37,-130.02,-140.35,1.35,0.45,0.38,1008,1786,1751
244.75,-141.80,-142.32,1.31,0.42,0.41,1007,1787,1749
237.21,-153.12,-141.33,1.29,0.41,0.41,1005,1787,1749
190.38,-203.59,-146.06,0.89,0.27,0.62,1007,1789,1751
175.77,-212.43,-146.55,0.97,0.21,0.64,1006,1790,1749
165.30,-221.74,-149.78,1.03,0.20,0.67,1005,1789,1749
152.52,-229.94,-155.39,0.79,0.16,0.67,1003,1789,1749
141.04,-237.53,-165.08,0.74,0.13,0.65,1001,1782,1751
100.15,-259.18,-204.23,0.59,0.02,0.45,1005,1799,1747
90.28,-267.21,-215.00,0.48,-0.02,0.46,1001,1803,1751
81.11,-276.86,-231.95,0.32,-0.00,0.44,1003,1803,1751
70.90,-286.11,-256.58,0.13,-0.01,0.38,1002,1807,1753
62.76,-293.50,-280.47,0.18,0.02,0.32,1003,1803,1753
20.40,-320.55,-300.99,0.44,-0.20,0.52,1005,1803,1751
6.63,-324.58,-297.39,0.31,-0.24,0.55,1004,1807,1750
-7.59,-326.00,-296.24,0.30,-0.20,0.59,1005,1807,1751
-25.53,-327.33,-308.75,-0.07,-0.40,0.69,1003,1806,1751
-41.51,-328.35,-318.87,0.05,-0.32,0.66,1001,1807,1747
-116.38,-318.90,-345.89,0.39,-0.30,0.69,1007,1807,1748
-134.37,-313.13,-343.95,0.39,-0.35,0.77,1006,1805,1750
-154.29,-303.73,-338.68,0.53,-0.28,0.74,1005,1806,1750
-169.80,-293.65,-331.51,0.52,-0.30,0.70,1008,1805,1737
-185.50,-284.87,-328.26,0.48,-0.29,0.61,1005,1806,1749
-278.66,-238.87,-284.65,1.15,-0.38,1.27,1006,1802,1749
-298.49,-231.39,-274.39,0.20,-0.06,0.27,1005,1805,1751
-310.84,-215.18,-232.24,0.55,-0.01,0.54,1006,1805,1749
-330.81,-200.49,-192.00,0.67,-0.08,0.47,1006,1806,1748
-354.29,-194.20,-208.15,0.53,-0.18,0.42,1003,1803,1749
-433.33,-160.00,-169.75,0.14,-0.20,0.43,1005,1805,1752
-458.58,-145.73,-166.24,-0.20,0.05,0.24,1006,1804,1746
-477.51,-135.85,-150.96,-0.26,-0.08,0.32,1007,1807,1750
-495.89,-125.45,-129.94,-0.00,0.11,0.15,1007,1807,1753
-503.08,-114.84,-109.17,-0.19,0.17,0.06,1007,1814,1749
-503.08,-65.50,-108.96,-1.03,0.18,-0.35,1004,1805,1751
-503.08,-52.11,-109.45,-0.98,0.14,-0.38,1002,1804,1751
-503.08,-36.38,-126.53,-1.36,0.12,-0.66,1002,1805,1748
-503.08,-19.67,-120.33,-1.07,0.33,-0.89,1003,1805,1749
-503.08,-5.77,-114.32,-1.17,0.29,-0.92,1003,1803,1751
-407.62,29.79,-83.55,-1.10,0.56,-1.43,1003,1803,1749
-388.15,40.64,-92.99,-1.21,0.60,-1.48,1003,1804,1750
-368.41,56.27,-97.13,-1.27,0.59,-1.55,1006,1806,1750
-347.65,78.14,-91.60,-0.81,0.71,-1.69,1007,1803,1753
-324.29,99.34,-66.58,-0.73,0.71,-1.52,1004,1802,1751
-190.47,212.46,0.90,-0.39,1.28,-1.32,1008,1807,1748
-169.18,235.53,6.77,-0.48,1.30,-1.28,1008,1805,1750
-150.35,256.49,5.10,-0.56,1.37,-1.16,1008,1807,1751
-65.74,-14.31,-129.05,-0.35,0.67,0.98,1010,1692,1328
-77.77,-16.49,-132.29,-0.22,0.71,0.96,1010,1690,1328
-89.07,-18.99,-142.87,-0.38,0.68,0.97,1010,1693,1327
-106.34,-21.13,-161.05,-0.26,0.73,1.19,1011,1691,1324
-117.95,-19.82,-180.35,-0.34,0.72,1.01,1012,1689,1323
-127.16,-32.89,-185.52,-0.34,0.60,0.77,1010,1693,1314
-140.17,-38.49,-204.44,-0.07,0.61,0.64,1008,1694,1315
-140.93,-45.92,-224.00,-0.41,0.58,0.44,1010,1711,1312
-142.76,-49.82,-246.94,-0.18,0.73,0.31,1009,1719,1312
-145.37,-52.11,-270.76,-0.36,0.56,0.36,1008,1727,1314
-156.46,-32.28,-322.26,0.36,0.67,0.17,1010,1751,1315
-144.00,-25.41,-280.06,0.82,0.94,-0.05,1010,1757,1311
-146.06,-22.89,-251.22,0.33,0.79,0.48,1011,1758,1315
-156.61,-25.22,-245.37,0.31,0.89,0.80,1009,1759,1314
-169.89,-27.50,-222.10,0.62,0.95,0.82,1011,1755,1315
-116.43,-4.70,-126.33,0.33,0.34,-0.35,1008,1758,1315
-202.84,6.14,-182.55,-1.45,0.99,2.00,1008,1754,1317
-202.21,7.24,-206.94,0.04,0.69,0.84,1008,1751,1318
-217.22,11.13,-166.97,0.78,0.84,0.66,1008,1757,1322
-222.56,15.16,-128.46,0.61,0.77,0.55,1007,1757,1327
-217.24,20.88,-115.00,0.20,1.00,0.24,1008,1757,1329
-210.90,33.08,-64.18,-0.02,0.86,0.20,1004,1756,1349
-213.95,39.04,-71.72,-0.31,0.78,0.37,1007,1755,1354
-214.55,44.56,-79.10,-0.21,0.72,0.18,1005,1757,1356
-221.19,51.97,-70.17,-0.06,0.78,0.28,1004,1755,1362
-224.46,59.11,-60.21,-0.08,0.79,0.28,1003,1745,1367
-219.22,106.21,-7.78,0.17,1.18,0.03,1004,1744,1384
-214.32,119.62,1.38,-0.23,1.00,0.07,1000,1744,1386
-217.80,127.72,-10.49,-0.58,0.73,0.26,1003,1744,1389
-204.69,140.04,-7.36,-0.13,1.06,-0.10,1003,1745,1392
-193.92,152.67,8.90,-0.03,1.14,-0.20,1002,1745,1392
-183.04,164.78,20.52,-0.08,1.27,-0.27,1003,1744,1392
-122.82,234.09,63.70,0.16,1.21,-0.21,993,1744,1396
-119.02,250.01,78.89,-0.12,0.98,-0.40,1003,1744,1397
-109.68,269.59,87.59,-0.11,1.08,-0.17,1008,1744,1402
-108.40,282.72,87.82,-0.22,1.20,-0.06,1005,1744,1407
-105.13,295.14,93.33,-0.15,1.23,-0.15,1006,1743,1414
-71.79,328.29,121.03,-0.59,1.59,-0.33,999,1744,1459
-45.66,332.90,119.87,-0.15,1.61,-0.40,1008,1744,1471
-36.58,334.00,117.76,-0.18,1.53,-0.33,1006,1744,1481
-22.92,331.22,120.92,-0.04,1.50,-0.40,1008,1744,1486
-10.32,329.83,139.62,0.32,1.63,-0.48,1008,1745,1489
-3.48,319.92,153.33,0.26,1.46,-0.26,1008,1745,1495
37.83,267.62,182.87,-0.08,1.55,-0.29,1010,1744,1525
50.08,262.09,181.15,0.06,1.59,-0.30,1009,1744,1531
65.57,258.33,184.38,0.10,1.60,-0.37,1008,1744,1535
81.31,257.43,187.29,0.03,1.64,-0.42,1008,1747,1545
95.28,254.98,189.33,-0.05,1.63,-0.40,1005,1747,1547
154.09,229.80,160.90,-0.28,1.69,-0.54,1008,1744,1555
166.37,230.91,149.45,-0.35,1.65,-0.57,1008,1744,1558
176.20,234.40,133.85,-0.43,1.61,-0.50,1008,1746,1558
190.38,239.04,114.75,-0.28,1.71,-0.61,1010,1746,1561
205.83,242.67,105.93,-0.21,1.71,-0.54,1010,1745,1562
255.80,258.61,42.81,0.08,1.68,-0.39,1009,1744,1566
260.81,261.66,40.14,0.18,1.66,-0.39,1011,1744,1570
262.66,263.30,39.47,0.27,1.61,-0.27,1010,1747,1572
259.45,261.63,31.45,0.29,1.55,-0.12,1010,1744,1573
251.85,260.67,16.00,0.08,1.33,-0.08,1009,1744,1577
266.75,250.93,10.06,0.69,1.79,-0.23,1011,1745,1583
286.38,180.27,-31.22,0.83,1.48,0.06,1010,1747,1619
287.21,162.50,-23.77,0.92,1.51,0.08,1009,1745,1628
282.57,140.93,-37.13,0.61,1.35,0.22,1010,1745,1643
275.37,124.17,-35.11,0.74,1.32,0.45,1009,1744,1659
265.79,133.02,-108.38,-0.45,1.03,-0.42,1010,1746,1670
274.73,120.20,-102.93,0.70,1.05,-0.06,1009,1734,1681
321.44,24.53,-127.20,0.92,1.27,-0.03,1009,1744,1728
325.05,14.98,-133.71,0.68,1.27,-0.09,1010,1744,1735
332.09,8.67,-147.43,0.46,1.17,-0.17,1010,1744,1744
335.71,-0.57,-158.70,0.77,1.03,-0.12,1008,1745,1744
342.44,-7.16,-166.94,0.67,1.01,-0.15,1010,1746,1744
345.73,-52.18,-171.33,1.04,0.90,0.13,1010,1748,1756
344.34,-60.81,-175.31,0.99,0.83,0.16,1011,1747,1755
341.62,-69.24,-176.88,1.03,0.78,0.20,1008,1746,1755
337.60,-78.02,-181.62,0.97,0.71,0.24,1008,1747,1733
331.15,-88.02,-184.70,1.03,0.64,0.32,1008,1747,1754
323.41,-99.01,-187.74,1.04,0.56,0.41,1007,1746,1754
276.86,-154.29,-175.22,1.19,0.40,0.64,1007,1749,1762
264.60,-164.44,-170.12,0.98,0.36,0.64,1007,1749,1761
251.31,-174.12,-165.39,1.04,0.37,0.63,1004,1712,1762
237.53,-182.76,-164.52,1.11,0.31,0.67,1005,1747,1761
223.51,-191.12,-159.95,0.98,0.24,0.67,1005,1747,1763
156.53,-216.57,-162.82,0.85,0.13,0.80,1003,1747,1763
143.28,-219.28,-164.93,0.71,0.12,0.77,1001,1746,1766
130.26,-222.72,-174.94,0.58,0.07,0.75,1002,1747,1762
118.57,-225.56,-179.65,0.60,0.07,0.67,1005,1747,1761
105.97,-231.59,-182.12,0.63,0.07,0.65,1004,1746,1764
55.42,-258.87,-206.67,0.35,-0.01,0.55,1002,1746,1763
42.53,-264.84,-218.20,0.26,-0.07,0.55,1003,1747,1763
29.28,-270.15,-238.55,0.09,-0.09,0.57,1004,1746,1762
16.03,-273.18,-257.31,0.08,-0.11,0.57,1007,1749,1764
2.12,-278.78,-269.04,0.07,-0.15,0.75,1008,1746,1762
-12.73,-285.28,-285.40,0.04,-0.21,0.75,1005,1747,1763
-78.96,-288.92,-262.84,0.28,-0.26,0.62,1002,1747,1764
-90.34,-284.99,-269.91,0.10,-0.31,0.56,1006,1747,1763
-99.60,-282.02,-282.36,0.06,-0.35,0.53,1005,1754,1764
-107.69,-271.12,-287.45,0.17,-0.28,0.41,1007,1748,1761
-119.57,-267.65,-291.11,0.01,-0.42,0.82,1007,1747,1763
-205.07,-226.14,-278.44,0.42,-0.35,0.78,1007,1749,1763
-212.34,-218.18,-262.64,0.43,-0.20,0.63,1007,1753,1762
-244.61,-209.89,-238.42,0.29,-0.36,1.16,1008,1757,1763
-263.80,-205.97,-228.26,0.40,-0.31,0.68,1007,1754,1766
-302.01,-206.21,-201.48,0.38,-0.41,1.04,1007,1754,1765
-357.98,-157.30,-225.20,-0.07,-0.39,0.91,1008,1758,1763
-376.37,-149.76,-210.07,0.17,-0.32,0.68,1008,1749,1763
-388.56,-141.77,-193.95,0.24,-0.24,0.62,1007,1747,1764
-421.31,-140.25,-190.88,-0.35,-0.18,1.18,1008,1747,1765
-436.11,-133.70,-191.08,-0.24,-0.33,0.70,1008,1748,1765
-480.14,-84.38,-152.07,-0.39,-0.24,0.20,1007,1747,1765
-486.15,-74.25,-138.20,-0.45,-0.16,0.09,1008,1747,1761
-494.00,-66.14,-131.37,-0.72,-0.20,0.16,1008,1749,1763
-502.01,-56.40,-131.39,-0.82,-0.21,0.05,1007,1746,1765
-503.08,-44.66,-132.18,-0.97,-0.22,-0.06,1008,1755,1762
-503.08,13.89,-138.53,-1.11,0.07,-0.65,1007,1746,1763
-503.08,27.77,-137.31,-1.26,0.09,-0.70,1006,1747,1761
-501.74,40.78,-143.33,-1.32,0.02,-0.79,1005,1746,1765
-491.24,55.91,-148.88,-1.39,0.21,-0.91,1003,1746,1763
-478.12,75.74,-149.98,-1.45,0.36,-1.14,1008,1746,1762
-360.96,173.97,-74.97,-1.13,0.71,-1.86,1005,1745,1746
-326.15,190.52,-63.81,-0.91,0.77,-1.87,1008,1745,1764
-216.55,-27.92,-181.88,-0.38,0.48,1.03,1010,1742,1301
-235.18,-27.96,-175.30,-0.05,0.54,0.89,1010,1744,1300
-251.24,-41.76,-190.58,-0.44,0.17,1.44,1009,1744,1299
-270.75,-47.10,-180.96,0.16,0.38,1.09,1011,1744,1301
-262.67,-38.05,-163.19,0.23,0.63,0.09,1008,1750,1299
-302.00,-73.36,-251.26,-0.95,-0.07,0.71,1019,1756,1298
-313.57,-66.28,-268.29,-0.01,0.23,0.29,1029,1757,1302
-311.72,-51.34,-274.15,-0.06,0.33,0.33,1033,1755,1302
-303.97,-40.37,-291.28,-1.03,0.92,-1.61,1032,1755,1300
-296.34,-23.83,-263.33,0.06,0.82,0.74,1032,1755,1300
-309.98,49.82,-84.59,0.27,0.63,-0.10,1028,1752,1298
-296.18,68.81,-102.17,-0.67,0.54,-0.13,1029,1754,1301
-283.28,80.75,-112.79,-0.35,0.74,-0.11,1028,1745,1303
-244.27,89.56,-53.71,1.33,1.17,-0.41,1021,1751,1306
-285.05,88.26,-50.26,-0.47,0.43,0.29,1039,1745,1305
-295.19,106.18,-60.18,-0.12,0.88,-0.12,1022,1744,1311
-291.98,176.17,41.61,-0.92,0.65,0.04,1020,1744,1358
-267.07,193.98,53.51,0.15,1.15,-0.44,1021,1744,1374
-243.33,215.40,89.12,0.51,1.61,-0.56,1021,1745,1382
-243.05,235.28,112.11,0.09,1.09,-0.11,1023,1745,1389
-210.59,260.03,120.77,-0.05,1.19,-0.89,1020,1745,1392
-133.42,340.62,191.71,0.25,1.64,-0.45,1023,1744,1395
-119.85,347.33,207.21,-0.01,1.49,-0.23,1019,1744,1395
-123.57,360.58,230.64,0.13,1.39,-0.16,1023,1755,1395
-120.92,373.49,255.35,0.03,1.41,-0.22,1021,1744,1399
-119.01,385.71,277.24,0.10,1.52,-0.07,1021,1744,1407
-68.17,438.70,329.77,-0.25,1.58,-0.30,1023,1746,1451
-67.98,436.69,303.62,-0.81,1.62,-0.53,1023,1713,1458
-60.03,431.79,293.65,-0.52,1.62,-0.30,1028,1746,1477
-41.60,425.60,295.06,-0.26,1.86,-0.48,1030,1745,1488
-31.43,413.04,294.31,-0.30,1.93,-0.28,1029,1745,1501
18.67,326.81,280.48,-0.83,1.65,-0.26,1021,1745,1567
41.28,305.27,257.06,-1.05,1.51,-0.37,1030,1747,1572
59.85,286.99,235.33,-1.09,1.55,-0.33,1023,1745,1575
69.79,268.49,216.34,-0.97,1.36,-0.28,1023,1747,1577
85.39,254.53,212.69,-0.99,1.45,-0.40,1022,1747,1577
101.71,238.69,196.74,-1.05,1.57,-0.35,1023,1745,1557
143.99,221.66,139.42,-0.66,1.86,-0.12,1030,1744,1582
152.43,229.88,116.58,-0.57,1.73,-0.28,1020,1728,1582
170.52,233.19,94.89,-0.61,1.74,-0.27,1019,1747,1582
182.52,238.40,70.28,-0.60,1.82,-0.30,1018,1746,1583
189.39,246.24,34.26,-0.63,1.62,-0.32,1019,1745,1581
226.03,255.07,9.33,0.02,1.71,-0.32,1019,1745,1600
238.21,250.69,-6.55,-0.11,1.64,-0.24,1019,1744,1609
243.27,244.12,-29.98,-0.11,1.51,-0.23,1021,1744,1616
262.58,233.42,-44.87,0.07,1.62,-0.34,1022,1745,1620
277.86,212.15,-31.30,0.59,1.58,-0.23,1023,1744,1631
280.09,199.34,-32.88,0.30,1.51,-0.15,1023,1746,1635
338.87,181.71,-92.17,0.29,1.29,-0.46,1022,1746,1687
347.22,184.93,-135.33,-0.45,1.17,-0.40,1029,1744,1694
352.99,181.75,-167.77,0.54,1.18,-0.42,1022,1744,1696
364.34,162.79,-135.80,1.21,1.22,-0.06,1022,1744,1703
366.40,155.95,-124.13,0.92,1.30,-0.13,1023,1745,1711
345.28,117.36,-167.36,0.59,0.92,0.22,1019,1742,1734
341.80,110.41,-179.14,0.64,0.84,0.32,1021,1744,1744
333.66,97.62,-177.72,0.88,0.81,0.45,1018,1744,1744
326.37,85.53,-185.23,0.77,0.80,0.44,1018,1744,1747
315.76,72.21,-195.14,0.71,0.65,0.52,1015,1744,1750
304.06,54.14,-205.55,0.75,0.62,0.60,1015,1744,1753
252.08,-17.51,-226.32,0.75,0.53,0.73,1018,1758,1785
238.70,-35.71,-225.92,0.98,0.54,0.75,1015,1750,1792
233.86,-54.49,-232.10,0.86,0.55,0.51,1019,1753,1794
236.11,-70.23,-229.30,1.19,0.72,0.40,1015,1753,1797
234.24,-82.69,-232.29,0.99,0.69,0.52,1015,1749,1799
227.24,-96.83,-230.90,0.88,0.64,0.65,1017,1754,1798
175.99,-157.96,-244.26,1.02,0.26,0.63,1014,1753,1802
166.23,-171.30,-235.23,1.08,0.24,0.63,1015,1758,1793
154.58,-180.40,-231.30,0.98,0.23,0.61,995,1748,1798
142.93,-186.18,-229.30,0.99,0.26,0.62,1017,1753,1801
133.48,-192.26,-235.60,0.84,0.21,0.58,1015,1761,1798
72.06,-222.87,-265.77,0.81,0.02,0.85,1015,1770,1799
53.27,-230.67,-275.62,0.67,-0.07,0.93,1014,1770,1798
32.60,-237.09,-280.33,0.75,-0.04,1.06,1013,1769,1797
9.11,-245.24,-286.91,0.65,-0.14,1.11,1014,1773,1797
-12.55,-254.32,-292.53,0.64,-0.16,1.10,1017,1776,1799
-35.19,-262.34,-298.09,0.55,-0.14,1.17,1013,1778,1798
-154.75,-319.25,-407.59,-0.10,-0.35,1.00,1015,1807,1799
-175.36,-332.02,-422.18,0.34,-0.30,0.97,1015,1806,1799
-194.29,-341.13,-426.41,0.40,-0.39,0.79,1015,1806,1800
-237.13,-355.33,-464.61,-0.58,-0.98,1.75,1013,1803,1799
-232.32,-344.12,-419.42,1.52,-0.13,0.94,1014,1806,1801
-292.53,-374.03,-355.00,0.21,-0.60,0.40,1013,1803,1799
-300.38,-370.11,-337.75,0.53,-0.40,0.44,1017,1805,1798
-301.42,-367.24,-293.54,0.87,-0.44,0.27,1013,1806,1797
-299.83,-360.00,-279.49,0.59,-0.47,0.12,1017,1805,1798
-305.77,-356.80,-264.65,0.29,-0.49,0.36,1018,1803,1798
-310.34,-276.06,-195.78,0.75,-0.06,0.06,1016,1807,1797
-324.87,-266.81,-198.01,0.04,-0.43,0.88,1015,1808,1797
-373.42,-259.56,-195.55,0.19,-0.84,1.55,1016,1806,1800
-405.91,-243.48,-213.00,-1.44,0.11,-0.25,1012,1803,1799
-351.53,-208.55,-268.61,0.25,-0.76,0.35,1016,1802,1795
-447.69,-111.21,-134.27,0.12,0.07,0.53,1013,1803,1798
-459.10,-91.91,-121.65,-0.31,0.08,0.32,1015,1806,1797
-474.17,-76.57,-120.17,-0.47,0.03,0.29,1011,1805,1798
-486.11,-60.78,-113.80,-0.54,-0.01,0.13,1009,1805,1797
-493.63,-45.30,-108.52,-0.65,-0.04,-0.02,1013,1806,1800
-503.08,8.91,-89.52,-0.82,0.13,-0.51,1008,1784,1797
-503.08,23.14,-72.29,-0.77,0.32,-0.88,1007,1807,1797
-495.27,32.03,-48.41,-1.11,0.20,-0.93,1009,1805,1798
-479.97,40.59,-57.75,-1.40,0.28,-1.09,1008,1805,1799
-476.52,51.57,-82.52,-1.78,0.17,-0.73,1008,1806,1798
-311.11,160.14,36.12,-0.69,1.41,-2.00,1018,1807,1798
-272.61,180.53,42.14,-1.08,1.30,-1.83,1015,1805,1802
-240.05,204.30,45.30,-1.06,1.30,-2.00,1020,1803,1794
-223.47,230.76,64.22,-0.77,1.13,-1.51,1019,1805,1796
-196.64,257.40,96.34,-0.55,1.41,-1.76,1017,1806,1798
-33.50,401.74,105.16,0.07,1.50,-1.69,1036,1802,1797
-4.01,429.11,125.85,-0.11,1.54,-1.10,1035,1794,1797
-38.34,424.69,118.00,-1.10,1.98,0.26,1033,1804,1798
-7.92,437.88,85.25,-0.88,1.61,-1.22,1033,1803,1797
31.91,449.33,71.59,-0.31,1.82,-1.54,1034,1803,1799
74.26,460.41,85.62,-0.11,1.98,-1.70,1035,1804,1799
59.47,387.37,87.62,-0.34,1.49,-0.79,1022,1803,1796
69.94,362.18,54.98,-0.53,1.62,-0.59,1030,1804,1795
77.45,329.51,30.14,-0.16,1.67,-0.22,1021,1805,1797
80.87,297.04,5.07,-0.50,1.45,-0.10,1019,1802,1797
74.29,272.32,-15.04,-0.13,1.70,0.12,1019,1806,1797
74.64,246.73,-26.33,-0.03,1.72,-0.19,1022,1803,1795
84.93,147.49,-35.20,-0.11,1.98,0.17,1021,1803,1795
-172.09,-1.85,-115.04,-0.52,0.42,1.07,1040,1787,1339
-187.59,-0.17,-118.71,-0.51,0.41,1.10,1039,1787,1330
-202.53,0.41,-123.88,-0.53,0.40,1.10,1039,1787,1331
-214.56,1.28,-127.17,-0.52,0.46,1.02,1038,1787,1328
-237.42,0.64,-131.28,-0.49,0.32,1.21,1037,1789,1328
-257.97,-0.09,-125.28,-0.33,0.32,1.16,1037,1783,1328
-327.65,5.39,-114.50,-0.40,0.27,0.83,1039,1783,1318
-333.86,7.98,-114.41,-0.42,0.51,0.35,1037,1786,1321
-339.83,19.80,-95.37,-0.00,0.34,0.64,1038,1785,1321
-344.17,29.30,-62.06,0.19,0.62,0.25,1038,1783,1319
-349.82,22.44,-94.35,-0.68,0.18,0.91,1039,1783,1317
-377.88,25.97,-53.22,-0.22,0.37,0.29,1036,1785,1318
-380.96,30.24,-50.09,-0.26,0.54,0.20,1039,1786,1317
-386.67,37.20,-55.88,-0.61,0.46,0.19,1038,1783,1319
-371.62,42.11,-68.04,-0.17,0.93,-0.30,1040,1783,1316
-358.72,45.20,-67.19,-0.39,0.83,-0.16,1040,1785,1319
-361.07,66.24,-68.04,-0.41,0.81,-0.14,1039,1783,1318
-300.12,187.14,58.74,-1.05,0.90,-0.58,1039,1782,1319
-230.82,199.98,68.05,-0.26,0.48,-1.84,1039,1789,1322
-285.02,192.76,55.12,-0.43,1.13,0.63,1040,1787,1328
-301.36,184.12,27.18,-0.82,0.81,0.66,1039,1786,1338
-300.66,193.69,22.25,-1.02,1.06,-0.85,1037,1783,1353
-219.82,243.05,146.32,-0.49,1.54,-0.73,1037,1787,1437
-203.48,256.76,124.96,-0.77,1.49,-0.49,1037,1783,1456
-176.59,278.95,107.88,-1.07,1.29,-0.94,1037,1785,1481
-128.49,303.63,90.23,-0.85,1.38,-1.18,1035,1787,1493
-70.61,330.08,95.54,-0.02,1.20,-1.71,1039,1785,1507
-21.71,306.53,128.87,-0.05,1.70,-0.19,1033,1786,1575
-18.64,286.49,157.29,0.12,1.98,-0.40,1038,1786,1584
-4.37,266.49,168.00,-0.35,1.98,-0.30,1035,1786,1591
-18.20,239.42,141.80,-0.97,1.57,0.11,1037,1785,1609
-24.87,214.66,121.09,-0.81,1.63,-0.13,1037,1785,1618
-6.93,201.72,109.61,-0.68,1.71,-0.60,1035,1787,1627
83.82,171.53,77.54,-0.32,1.96,-0.47,1035,1786,1636
85.18,165.10,79.30,-0.11,1.98,-0.16,1033,1787,1636
82.92,160.29,92.72,0.03,1.98,-0.15,1035,1785,1639
85.77,155.02,95.88,-0.03,1.94,-0.12,1035,1783,1634
91.51,154.62,101.25,0.08,1.98,-0.23,1032,1788,1639
102.55,154.84,94.06,-0.14,1.97,-0.27,1030,1787,1642
148.81,163.16,40.69,0.03,1.98,-0.31,1033,1786,1649
154.64,167.25,37.25,-0.02,1.89,-0.27,1035,1787,1659
159.15,169.82,30.69,-0.04,1.82,-0.24,1031,1784,1662
174.60,170.82,24.90,0.10,1.93,-0.47,1023,1783,1671
186.76,172.78,15.70,-0.23,1.87,-0.42,1034,1787,1675
267.07,156.08,-43.11,-0.19,1.83,-0.42,1034,1785,1707
287.88,146.76,-33.04,0.74,1.98,-0.72,1033,1787,1712
305.88,138.24,-21.59,0.26,1.77,-0.52,1037,1786,1718
316.21,130.43,-45.36,-0.15,1.62,-0.46,1033,1785,1719
331.57,126.56,-69.07,-0.09,1.72,-0.53,1032,1782,1729
341.15,122.14,-82.17,-0.06,1.46,-0.33,1030,1783,1733
353.10,107.11,-160.12,0.32,1.21,-0.57,1034,1787,1753
360.32,92.79,-143.59,0.69,1.31,0.05,1033,1786,1750
376.12,90.09,-137.69,0.85,1.63,-0.44,1034,1789,1761
383.65,81.31,-147.13,0.29,1.28,-0.14,1030,1792,1758
376.09,72.47,-165.02,0.25,1.22,0.15,993,1787,1768
358.40,24.95,-190.94,0.71,0.79,0.31,1023,1798,1784
348.98,13.19,-198.24,0.59,0.80,0.34,1022,1802,1789
338.57,0.18,-224.00,0.33,0.68,0.35,1023,1799,1797
335.01,-12.00,-229.31,0.73,0.75,0.21,1020,1808,1795
326.47,-26.63,-227.34,0.72,0.53,0.39,1019,1805,1796
328.79,-37.74,-232.79,0.74,0.71,0.20,1019,1804,1806
295.05,-85.77,-241.65,0.83,0.35,0.47,1015,1803,1813
288.34,-94.78,-248.97,0.84,0.43,0.45,1019,1806,1815
276.05,-101.62,-239.86,0.96,0.34,0.58,1017,1807,1815
263.73,-110.06,-226.01,1.16,0.37,0.57,1019,1807,1814
253.27,-121.65,-211.62,1.09,0.38,0.62,1018,1806,1814
190.55,-152.87,-222.97,0.65,0.17,0.65,1017,1810,1818
175.34,-158.78,-235.05,0.55,0.12,0.70,1017,1812,1819
162.70,-165.83,-244.13,0.56,0.10,0.71,1015,1818,1821
149.50,-173.96,-248.62,0.55,0.04,0.71,1015,1820,1819
136.76,-181.76,-249.07,0.56,0.03,0.71,1017,1826,1822
61.51,-222.55,-277.00,0.36,-0.04,0.85,1006,1842,1819
44.81,-230.93,-294.94,0.09,-0.12,0.79,1018,1847,1819
31.51,-238.28,-307.22,0.13,-0.11,0.73,1017,1849,1817
17.82,-243.85,-321.19,0.16,-0.17,0.64,1013,1850,1819
3.22,-248.12,-335.28,0.10,-0.24,0.72,982,1854,1821
-13.82,-253.19,-344.23,0.15,-0.27,0.73,1015,1855,1821
-106.64,-261.99,-389.20,-0.08,-0.46,0.93,1017,1854,1822
-127.34,-256.44,-394.03,-0.04,-0.47,0.82,1015,1855,1821
-146.29,-252.86,-402.41,-0.06,-0.53,0.77,1019,1856,1822
-162.87,-245.47,-405.78,-0.04,-0.50,0.83,1015,1854,1819
-186.59,-245.59,-399.75,-0.01,-0.46,1.11,1019,1853,1820
-271.05,-223.42,-349.43,-0.15,-0.72,0.90,1019,1855,1818
-281.36,-217.59,-360.84,-0.12,-0.65,0.66,1027,1854,1821
-300.27,-208.11,-303.36,1.19,-0.35,0.96,1023,1853,1818
-360.59,-208.61,-241.20,0.73,-1.01,2.00,1023,1854,1814
-432.96,-144.43,-293.11,-0.84,-0.60,0.64,1029,1851,1815
-440.23,-127.12,-309.84,0.31,-0.37,0.92,1023,1853,1814
-478.82,-126.57,-238.87,1.46,-0.15,1.37,1023,1854,1813
-503.08,-117.47,-181.11,0.69,-0.30,0.96,1022,1854,1810
-503.08,-108.40,-183.31,-0.12,-0.46,1.00,1021,1852,1808
-503.08,-63.60,-99.81,-0.09,-0.41,0.01,1021,1853,1808
-503.08,-53.86,-87.63,-0.14,-0.32,-0.28,1019,1853,1808
-503.08,-41.62,-87.66,-0.57,-0.47,-0.40,1023,1854,1806
-503.08,-26.67,-88.59,-0.51,-0.36,-0.60,1020,1850,1808
-503.08,-10.38,-53.88,-0.08,-0.03,-0.75,1019,1854,1807
-468.56,55.71,-18.68,-0.59,0.56,-0.97,1022,1854,1808
-457.79,67.92,-15.00,-1.04,0.38,-0.90,1017,1854,1789
-442.12,90.15,-18.94,-1.31,0.66,-1.22,1021,1853,1808
-421.92,110.58,-15.84,-0.99,0.77,-1.22,1017,1854,1808
-402.15,128.23,-9.97,-0.93,0.65,-1.36,1018,1852,1783
-346.27,240.30,-13.52,-0.85,0.99,-1.21,1019,1851,1808
